city,time,latitude,longitude,summary,precipIntensity,precipIntensityMax,precipProbability,precipType,temperatureMin,temperatureMax,dewPoint,humidity,pressure,windSpeed,cloudCover,visibility
Mangalore,2017-06-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.97,26.81,23.55,0.89,,1.7,0.73,4.478
Mangalore,2018-03-13 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.08,34.69,23.76,0.76,,2.85,0.55,5.786
Mangalore,2017-05-28 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.06,33.03,24.99,0.8,,1.93,0.37,5.998
Mangalore,2017-03-21 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.96,34.69,23.5,0.71,,2.73,0.25,6.004
Mangalore,2017-05-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,27.02,35.84,24.37,0.69,,2.51,0.27,6.781
Mangalore,2017-08-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,26.84,23.94,0.91,,1.54,0.77,4.613
Mangalore,2017-04-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.09,34.69,22.89,0.66,,2.66,0.26,6.951
Mangalore,2017-12-03 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24.03,32.73,22.05,0.7,,3.25,0.26,7.048
Mangalore,2017-12-01 00:00:00,12.9141,74.856,Partly cloudy throughout the day.,0,0,0,,25.03,32.78,21.3,0.67,,2.78,0.59,7.218
Mangalore,2017-10-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,31.74,24.53,0.84,,1.79,0.58,5.198
Mangalore,2017-02-14 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24,37.72,17.72,0.53,,3.16,0.1,6.522
Mangalore,2017-04-26 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.07,34.82,23.37,0.68,,2.79,0.29,6.004
Mangalore,2018-04-23 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.14,33.81,24.36,0.71,,2.47,0.32,6.7
Mangalore,2018-06-04 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,25.08,29.79,24.13,0.81,,2.48,0.62,6.613
Mangalore,2018-03-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.09,34.52,24.35,0.73,,2.33,0.3,5.765
Mangalore,2018-01-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,32.73,22.29,0.75,,2.11,0.19,5.568
Mangalore,2018-03-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.96,37.34,23.09,0.68,,2.69,0.18,5.742
Mangalore,2017-08-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.86,23.71,0.81,,1.91,0.59,5.994
Mangalore,2017-10-23 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,31.79,22.16,0.74,,2.04,0.18,6.29
Mangalore,2017-11-22 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.01,34.69,20.97,0.65,,2.1,0.2,5.96
Mangalore,2017-03-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.07,33.86,22.71,0.69,,2.45,0.29,5.717
Mangalore,2017-10-02 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.11,29.91,24.44,0.86,,2.43,0.67,4.775
Mangalore,2018-04-18 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24,32.82,25.13,0.77,,2.58,0.45,5.59
Mangalore,2017-03-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.05,33.86,21.82,0.66,,3.03,0.16,7.892
Mangalore,2018-05-03 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.05,34.72,24.21,0.72,,2.11,0.41,7.09
Mangalore,2018-04-21 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.92,34.95,24.38,0.72,,2.53,0.4,5.873
Mangalore,2017-06-07 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.97,29.84,23.51,0.84,,1.52,0.69,5.889
Mangalore,2018-04-22 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.15,34.69,24.22,0.73,,2.64,0.37,6.526
Mangalore,2018-04-07 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.16,34.88,23.47,0.68,,2.62,0.29,5.919
Mangalore,2018-03-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.61,35.13,23.01,0.7,,2.53,0.11,4.742
Mangalore,2017-03-31 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.16,34.77,24.42,0.71,,2.31,0.34,6.004
Mangalore,2018-02-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,21.05,34.9,18.9,0.64,,2.36,0.08,6.579
Mangalore,2018-06-05 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,26.09,31.82,24.6,0.81,,2.24,0.43,7.395
Mangalore,2017-09-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,29.86,23.84,0.82,,3.1,0.44,5.911
Mangalore,2017-12-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.01,33.72,23.1,0.77,,1.65,0.19,3.976
Mangalore,2017-08-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.65,27.72,23.87,0.92,,1.59,0.76,3.354
Mangalore,2017-05-31 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,25.08,28.74,23.47,0.84,,2.86,0.71,6.002
Mangalore,2018-02-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.06,35.27,20.05,0.6,,2.06,0.19,6.004
Mangalore,2017-09-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.09,30.78,24.57,0.83,,2.43,0.61,5.048
Mangalore,2017-09-21 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,23.07,30.78,22.96,0.8,,2.13,0.45,6.694
Mangalore,2017-05-07 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24.08,34.82,21.73,0.66,,2.29,0.55,7.688
Mangalore,2017-10-28 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.99,35.93,22.77,0.72,,1.72,0.22,5.742
Mangalore,2017-04-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.16,34.77,23.29,0.66,,2.48,0.33,7.187
Mangalore,2017-12-18 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.16,34.29,16.82,0.58,,2.46,0.06,6.439
Mangalore,2017-03-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.15,34.77,23.53,0.71,,2.55,0.25,6.666
Mangalore,2018-05-18 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.75,33.72,24.73,0.74,,1.87,0.36,6.482
Mangalore,2017-11-29 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,33.72,20.3,0.6,,1.96,0.22,6.439
Mangalore,2017-12-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,30.7,22.45,0.79,,1.28,0.67,5.916
Mangalore,2017-02-25 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.08,33.79,23.31,0.71,,2.34,0.28,5.765
Mangalore,2017-03-30 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26,34.69,24.25,0.73,,2.41,0.31,5.916
Mangalore,2018-01-12 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,35.73,22.79,0.73,,1.93,0.14,5.394
Mangalore,2017-03-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,33.83,20.99,0.67,1008.6,2.13,0.17,6.871
Mangalore,2017-05-01 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.15,35.84,20.9,0.61,,3.09,0.33,6.867
Mangalore,2018-02-23 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.87,37.43,19.64,0.62,,2.65,0.06,6.525
Mangalore,2018-04-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.98,35.73,22.86,0.68,,2.6,0.25,6.473
Mangalore,2017-11-01 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,33.79,22.19,0.7,,1.44,0.17,5.481
Mangalore,2017-09-26 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,29.71,23.87,0.86,,1.98,0.76,4.871
Mangalore,2019-10-21 00:00:00,12.9141,74.856,Rain and humid throughout the day.,1.5225,3.8563,1,rain,23.26,31.05,23.02,0.81,1010,3.05,0.7,5.963
Mangalore,2017-12-10 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,31.79,22.96,0.76,,1.9,0.12,4.319
Mangalore,2018-01-14 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.04,35.73,19.34,0.64,,2.66,0.04,6.439
Mangalore,2017-11-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.06,32.86,24.04,0.78,,1.78,0.25,5.437
Mangalore,2018-05-23 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,24.08,32.86,23.3,0.72,,3.85,0.42,6.961
Mangalore,2017-07-22 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.08,30.7,24.03,0.81,,2.56,0.44,6.143
Mangalore,2017-10-19 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.05,31.73,23.96,0.8,,1.98,0.51,5.314
Mangalore,2018-05-15 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.05,33.72,22.31,0.7,,2.68,0.35,7.395
Mangalore,2017-08-14 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,32.92,24.25,0.82,,1.86,0.57,6.419
Mangalore,2017-08-18 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24,27.72,23.52,0.89,,2.08,0.76,4.506
Mangalore,2017-06-12 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.06,30.82,25.11,0.87,,2.1,0.71,5.066
Mangalore,2017-02-23 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,33.72,23.57,0.76,,1.8,0.18,5.633
Mangalore,2018-03-28 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.15,33.79,23.21,0.71,,2.62,0.29,6.439
Mangalore,2018-05-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,38.69,24.28,0.83,,2.45,0.74,6.179
Mangalore,2018-01-30 00:00:00,12.9141,74.856,Foggy overnight and in the morning.,0,0,0,,22.02,35.9,18.3,0.6,,2.56,0.02,5.437
Mangalore,2018-01-23 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.16,33.78,17.52,0.6,,3.21,0.07,7.221
Mangalore,2017-09-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.1,26.84,23.44,0.9,,2.22,0.76,4.449
Mangalore,2017-05-25 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,28.09,32.78,24.54,0.71,,3.05,0.46,6.004
Mangalore,2017-02-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,36.73,20.26,0.62,,2.5,0.08,5.741
Mangalore,2017-04-06 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,23.85,32.93,23.62,0.73,,2.95,0.51,6.476
Mangalore,2018-02-14 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.97,35,20.93,0.65,,2.31,0.16,5.916
Mangalore,2018-01-09 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.85,38.29,20.27,0.65,,1.77,0.16,5.438
Mangalore,2017-04-19 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,28.04,33.86,24.68,0.71,,2.58,0.43,6.219
Mangalore,2017-12-24 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.15,32.86,18.85,0.63,,2.52,0.08,6.96
Mangalore,2017-12-26 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.93,34.7,17.06,0.56,,3.05,0.04,6.352
Mangalore,2018-01-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,32.84,21.75,0.72,,2.31,0.1,5.287
Mangalore,2017-09-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.13,29.84,24.31,0.86,,1.84,0.64,5.241
Mangalore,2017-07-07 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,27.77,23.29,0.85,,1.25,0.76,4.786
Mangalore,2017-11-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,34.82,22.34,0.7,,2.33,0.14,5.981
Mangalore,2018-03-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.97,34.81,23.36,0.73,,2.39,0.17,5.35
Mangalore,2017-09-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,31.72,24.27,0.85,,2,0.68,5.332
Mangalore,2018-11-17 00:00:00,12.9141,74.856,"Light rain until night, starting again in the afternoon.",0.4871,2.4851,0.79,rain,24.15,33.75,22.76,0.72,1011.1,2.27,0.51,5.874
Mangalore,2018-02-07 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.08,32.78,20.32,0.64,,1.69,0.75,6.48
Mangalore,2017-06-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,32.83,23.92,0.82,,2.6,0.71,5.308
Mangalore,2018-01-19 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.87,33.79,17.7,0.59,,2.38,0.1,7.257
Mangalore,2017-04-02 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,21.49,34.5,23.43,0.71,,2.79,0.39,6.035
Mangalore,2018-03-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.09,34.71,23.6,0.71,,2.5,0.33,7.567
Mangalore,2018-02-05 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,23.13,34.71,20.61,0.66,,2.34,0.17,5.912
Mangalore,2017-04-10 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.07,33.73,24.07,0.72,,2.22,0.44,6.004
Mangalore,2018-04-30 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,28.1,33.9,24.88,0.73,,3.18,0.35,6.613
Mangalore,2017-10-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.98,30.9,24.14,0.85,,2.42,0.76,5.567
Mangalore,2017-03-19 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24.03,32.78,22.54,0.7,,2.34,0.37,6.192
Mangalore,2017-03-07 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,23.02,34.71,19.75,0.61,,2.57,0.14,6.95
Mangalore,2018-05-20 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,25.08,31.73,24.29,0.79,,2.25,0.49,5.786
Mangalore,2017-09-10 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,31.79,24.4,0.8,,2.49,0.47,5.856
Mangalore,2017-08-26 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.92,25.87,23.34,0.92,,1.74,0.76,3.435
Mangalore,2018-09-17 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,25.03,31.79,23.39,0.79,,2.07,0.45,6.106
Mangalore,2018-05-26 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,24.08,30.85,24.52,0.84,,2.5,0.75,5.538
Mangalore,2018-05-02 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.05,34.74,24.12,0.71,,2.67,0.36,6.786
Mangalore,2017-05-27 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.02,32.78,24.97,0.74,,2.33,0.32,6.392
Mangalore,2017-11-02 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.05,33.84,21.87,0.7,,1.65,0.15,5.22
Mangalore,2017-03-22 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.99,35.71,23.22,0.7,,2.91,0.21,6.305
Mangalore,2017-04-27 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.02,33.86,23.73,0.69,,2.72,0.32,6.004
Mangalore,2017-06-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,29.73,23.06,0.88,,2.76,0.68,4.307
Mangalore,2017-12-23 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.04,33.72,17.44,0.57,,2.26,0.02,7.308
Mangalore,2018-03-12 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,35.86,22.42,0.67,,2.4,0.21,5.765
Mangalore,2018-06-07 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,24.96,27.89,24.17,0.88,,3.54,0.75,4.197
Mangalore,2018-06-01 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,24.08,32.84,23.82,0.76,,2.58,0.52,7.265
Mangalore,2017-03-01 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.04,34.84,19.16,0.59,,2.5,0.16,6.004
Mangalore,2017-08-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.06,30.7,24.22,0.83,,2.09,0.52,5.155
Mangalore,2017-07-21 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.78,24.44,0.82,,2.88,0.6,5.114
Mangalore,2017-05-29 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25,32.71,24.4,0.81,,2.37,0.32,6.028
Mangalore,2017-04-11 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.09,34.88,23.82,0.7,,2.68,0.45,6.176
Mangalore,2017-04-03 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,21.97,35.54,23.33,0.7,,2.42,0.35,6.637
Mangalore,2017-11-26 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,34.69,21.94,0.7,,1.79,0.24,5.743
Mangalore,2017-06-02 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,31.84,23.87,0.82,,3.58,0.57,6.718
Mangalore,2017-05-09 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.09,34.77,23.27,0.68,,2.76,0.33,6.782
Mangalore,2017-04-28 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,27.07,34.82,23.58,0.67,,2.9,0.27,6.392
Mangalore,2017-07-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.93,30.85,23.31,0.83,,1.96,0.6,5.302
Mangalore,2017-02-16 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.09,34.77,14.06,0.46,,2.73,0.02,6.288
Mangalore,2018-03-30 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.07,33.79,23.26,0.68,,2.69,0.41,6.526
Mangalore,2018-04-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.45,35.71,24.96,0.72,,2.79,0.39,6.265
Mangalore,2018-02-21 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.96,37.37,20.49,0.65,,2.61,0.09,5.612
Mangalore,2018-05-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.76,35.76,24.7,0.72,,2.75,0.36,6.581
Mangalore,2018-06-16 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,25.08,28.79,24.19,0.87,,1.48,0.66,5.193
Mangalore,2018-05-24 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,26.09,32.86,24.08,0.73,,4.25,0.64,7.049
Mangalore,2018-01-24 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.09,30.7,18.8,0.64,,2.94,0.1,7.147
Mangalore,2017-09-12 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,33.72,24.21,0.79,,2.26,0.52,6.335
Mangalore,2017-10-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.06,31.79,23.1,0.76,,1.9,0.29,5.263
Mangalore,2017-07-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,27.85,23.41,0.88,,1.58,0.73,4.896
Mangalore,2018-03-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.97,34.82,22.54,0.7,,2.69,0.21,6.873
Mangalore,2017-04-01 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,28.09,34.88,24.32,0.7,,2.23,0.41,5.765
Mangalore,2018-05-31 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,26.09,31.86,25,0.79,,2.37,0.36,6.96
Mangalore,2017-08-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,29.8,24.28,0.84,,1.45,0.61,6.359
Mangalore,2017-05-20 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,23.86,31.79,24.09,0.76,,2.96,0.7,5.956
Mangalore,2018-04-14 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.15,32.75,23.8,0.74,1008.6,2.21,0.32,6.219
Mangalore,2017-04-15 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.16,34.69,23.46,0.68,,2.52,0.39,6.479
Mangalore,2019-11-02 00:00:00,12.9141,74.856,Humid throughout the day.,0.0835,0.4978,0.26,rain,24.11,32.81,22.51,0.74,1012.6,2.77,0.32,5.792
Mangalore,2017-02-13 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.16,35.73,18.49,0.59,,2.61,0.05,6.466
Mangalore,2017-07-31 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.78,24.41,0.82,,2.11,0.55,6.045
Mangalore,2018-04-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.01,34.77,23.72,0.7,,2.67,0.33,6.961
Mangalore,2017-04-07 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.07,33.79,23.8,0.7,,2.77,0.29,6.004
Mangalore,2019-06-27 00:00:00,12.9141,74.856,Possible light rain and humid throughout the day.,0.7769,1.1246,0.81,rain,26.99,31.16,24.17,0.73,1009.2,4.9,0.52,7.671
Mangalore,2018-01-05 00:00:00,12.9141,74.856,Foggy in the morning.,0,0,0,,22.09,32.78,19.89,0.71,,2.1,0.05,5.287
Mangalore,2017-12-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.02,33.72,21.27,0.69,,1.94,0.05,6.395
Mangalore,2017-05-06 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.94,34.77,23.3,0.66,,2.96,0.39,7.613
Mangalore,2018-05-17 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,23.14,31.85,23.82,0.8,,2.44,0.59,6.257
Mangalore,2018-04-11 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.09,34.82,22.45,0.65,,2.9,0.27,6.004
Mangalore,2017-03-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,33.84,22.7,0.69,,2.24,0.13,6.586
Mangalore,2017-04-09 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.04,33.93,23.46,0.69,,2.23,0.4,7.169
Mangalore,2017-08-17 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,23.97,29.87,23.69,0.87,,1.97,0.76,5.26
Mangalore,2017-05-24 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.98,33.79,24.55,0.73,,2.89,0.52,6.666
Mangalore,2018-04-05 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.01,34.69,24.6,0.72,,2.56,0.27,6.482
Mangalore,2017-05-13 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.06,34.82,23.86,0.69,,2.33,0.35,6.862
Mangalore,2017-02-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,21.97,32.71,20.93,0.7,,2.95,0.04,6.121
Mangalore,2017-09-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,31.72,24.06,0.82,,2.69,0.52,6.444
Mangalore,2017-02-15 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,24,36.85,15.38,0.48,,3.12,0.01,6.782
Mangalore,2017-03-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.96,34.77,24.54,0.73,,2.68,0.3,5.765
Mangalore,2017-02-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,32.78,22.31,0.74,,2.15,0.28,5.394
Mangalore,2018-05-04 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,28.07,36.15,25.06,0.71,,2.26,0.28,6.603
Mangalore,2017-12-19 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,20.97,34.72,19.81,0.66,,2.14,0.11,5.829
Mangalore,2018-05-22 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,26.09,32.78,24.38,0.74,,2.93,0.41,6.004
Mangalore,2017-07-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.04,30.97,24.13,0.8,,3.4,0.51,5.628
Mangalore,2018-03-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.09,34.84,23.8,0.7,,2.17,0.19,6.439
Mangalore,2018-01-21 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.79,31.73,20.76,0.72,,2.45,0.13,5.551
Mangalore,2017-11-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.15,31.72,22.18,0.76,,2.23,0.22,5.111
Mangalore,2017-06-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,31.9,24.26,0.84,,1.92,0.63,5.29
Mangalore,2018-01-02 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.08,32.86,18.13,0.62,,1.93,0.12,6.48
Mangalore,2017-11-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.05,33.84,20.63,0.65,,2.31,0.25,5.786
Mangalore,2018-01-20 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.06,32.84,19.95,0.67,,2.73,0.03,6.517
Mangalore,2017-07-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.09,25.78,22.48,0.89,,2.48,0.76,5.09
Mangalore,2017-09-30 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,29.84,24.06,0.86,,2.25,0.76,4.457
Mangalore,2018-03-22 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.15,33.86,20.26,0.61,,4.22,0.13,6.874
Mangalore,2017-12-06 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,23.07,31.72,21.88,0.74,,2.52,0.29,6.523
Mangalore,2018-02-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,35.96,20.58,0.64,,2.31,0.06,6.721
